Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-09-09 20:00:00,Girona,Valladolid,2,1,H,2.27,3.2,3.46,2.2,1.68,1500.24,1472.45,27.79,1.0,1.0,1,1,2,0.5,2.0,1,1,2,0,0,0,0.0,0.0
2022-09-10 13:00:00,Vallecano,Valencia,2,1,H,2.6,3.17,2.9,2.15,1.71,1500.01,1483.25,16.76,0.75,1.0,1,1,2,1.5,0.75,2,0,2,0,0,0,0.0,0.0
2022-09-10 15:15:00,Espanol,Sevilla,2,3,A,2.93,3.24,2.54,2.19,1.68,1472.97,1473.91,-0.94,1.0,1.75,1,1,2,0.75,2.0,0,1,3,0,0,0,0.0,0.0
2022-09-10 17:30:00,Cadiz,Barcelona,0,4,A,13.05,6.27,1.24,1.59,2.35,1434.12,1552.72,-118.6,0.0,2.5,0,0,4,2.75,0.25,3,1,0,0,0,0,0.0,0.0
2022-09-10 20:00:00,Ath Madrid,Celta,4,1,H,1.65,3.81,5.76,2.05,1.78,1529.9,1499.44,30.46,1.25,0.75,2,1,1,1.75,1.5,2,1,1,0,0,0,0.0,0.0
2022-09-11 13:00:00,Real Madrid,Mallorca,4,1,H,1.27,6.11,10.84,1.49,2.6,1570.12,1488.57,81.55,2.75,1.0,4,0,0,1.0,0.75,1,2,1,0,0,0,0.0,0.0
2022-09-11 15:15:00,Elche,Ath Bilbao,1,4,A,4.15,3.47,1.95,2.21,1.67,1445.33,1524.03,-78.7,0.25,2.25,0,1,3,1.25,0.25,2,1,1,0,0,0,0.0,0.0
2022-09-11 17:30:00,Getafe,Sociedad,2,1,H,3.77,3.07,2.2,2.63,1.49,1475.46,1496.4,-20.94,0.5,2.75,0,1,3,1.0,1.25,2,1,1,0,0,0,0.0,0.0
2022-09-11 20:00:00,Betis,Villarreal,1,0,H,2.88,3.48,2.45,1.85,1.97,1544.71,1524.54,20.17,1.75,0.75,3,0,1,2.25,0.0,3,1,0,0,0,0,0.0,0.0
2022-09-12 20:00:00,Almeria,Osasuna,0,1,A,2.68,3.19,2.79,2.23,1.66,1470.67,1541.19,-70.52,1.0,1.25,1,1,2,1.5,0.75,3,0,1,0,0,0,0.0,0.0
2022-09-16 20:00:00,Valladolid,Cadiz,0,1,A,2.04,3.22,4.13,2.41,1.58,1455.8,1450.77,5.04,0.6,2.0,1,1,3,0.0,2.8,0,0,5,0,0,0,0.0,0.0
2022-09-17 13:00:00,Mallorca,Almeria,1,0,H,2.05,3.32,3.94,2.23,1.66,1502.8,1456.44,46.36,1.0,1.4,1,2,2,0.8,1.2,1,1,3,0,0,0,0.0,0.0
2022-09-17 15:15:00,Barcelona,Elche,3,0,H,1.1,10.86,25.46,1.28,3.62,1563.22,1434.83,128.4,3.0,0.2,4,1,0,0.4,2.6,0,1,4,0,0,0,0.0,0.0
2022-09-17 17:30:00,Valencia,Celta,3,0,H,2.37,3.27,3.16,2.17,1.7,1498.94,1483.74,15.2,1.4,1.0,2,0,3,1.6,2.0,2,1,2,0,0,0,0.0,0.0
2022-09-17 20:00:00,Ath Bilbao,Vallecano,3,2,H,1.55,4.1,6.55,1.99,1.83,1537.99,1486.04,51.95,1.8,0.4,3,1,1,1.0,1.0,2,1,2,0,0,0,0.0,0.0
2022-09-18 13:00:00,Osasuna,Getafe,0,2,A,1.83,3.33,5.07,2.58,1.51,1523.38,1493.26,30.12,1.4,0.6,4,0,1,0.8,2.4,1,1,3,0,0,0,0.0,0.0
2022-09-18 15:15:00,Villarreal,Sevilla,1,1,D,1.72,3.84,4.99,1.9,1.92,1522.37,1476.08,46.29,1.8,0.2,3,1,1,1.2,2.0,1,1,3,0,0,0,0.0,0.0
2022-09-18 17:30:00,Betis,Girona,2,1,H,1.75,3.69,4.98,2.09,1.75,1557.8,1487.15,70.65,1.6,0.6,4,0,1,1.2,1.0,2,1,2,0,0,0,0.0,0.0
2022-09-18 17:30:00,Sociedad,Espanol,2,1,H,1.73,3.77,4.93,1.99,1.83,1510.39,1458.98,51.41,1.0,1.4,2,1,2,1.2,2.0,1,1,3,0,0,0,0.0,0.0
2022-09-18 20:00:00,Ath Madrid,Real Madrid,1,2,A,3.1,3.48,2.31,1.91,1.91,1516.63,1583.39,-66.76,1.8,0.8,3,1,1,3.0,1.0,5,0,0,0,0,0,0.0,0.0
2022-09-30 20:00:00,Ath Bilbao,Almeria,4,0,H,1.37,4.96,8.83,1.74,2.11,1549.54,1444.9,104.64,2.4,0.8,4,0,1,0.6,1.0,1,1,3,0,0,0,0.0,0.0
2022-10-01 13:00:00,Cadiz,Villarreal,0,0,D,5.68,3.97,1.62,1.98,1.84,1453.82,1519.32,-65.51,0.2,2.6,1,0,4,1.4,0.4,2,2,1,0,0,0,0.0,0.0
2022-10-01 15:15:00,Getafe,Valladolid,2,3,A,2.31,3.1,3.45,2.43,1.56,1476.65,1472.41,4.24,1.2,1.8,2,1,2,0.6,1.6,1,1,3,0,0,0,0.0,0.0
2022-10-01 17:30:00,Sevilla,Ath Madrid,0,2,A,3.05,3.19,2.49,2.32,1.62,1462.82,1529.88,-67.06,1.2,1.8,1,2,2,1.4,1.2,2,1,2,0,0,0,0.0,0.0
2022-10-01 20:00:00,Mallorca,Barcelona,0,1,A,8.63,5.3,1.35,1.62,2.31,1490.38,1575.64,-85.26,1.2,1.4,2,1,2,3.6,0.2,5,0,0,0,0,0,0.0,0.0
2022-10-02 13:00:00,Espanol,Valencia,2,2,D,2.72,3.26,2.7,2.02,1.81,1460.7,1497.23,-36.53,1.0,2.0,1,0,4,1.8,1.0,2,0,3,0,0,0,0.0,0.0
2022-10-02 15:15:00,Celta,Betis,1,0,H,2.48,3.37,2.9,2.0,1.82,1501.89,1539.65,-37.76,1.2,2.2,2,0,3,1.4,0.8,4,0,1,0,0,0,0.0,0.0
2022-10-02 17:30:00,Girona,Sociedad,3,5,A,3.26,3.24,2.32,2.21,1.66,1473.15,1524.39,-51.24,1.4,1.2,2,1,2,1.2,1.6,2,1,2,0,0,0,0.0,0.0
2022-10-02 20:00:00,Real Madrid,Osasuna,1,1,D,1.33,5.48,9.22,1.6,2.34,1580.82,1525.95,54.88,3.0,1.0,5,0,0,1.0,0.8,3,0,2,0,0,0,0.0,0.0
2022-10-03 20:00:00,Vallecano,Elche,2,1,H,1.73,3.68,5.13,2.07,1.76,1498.85,1422.02,76.83,1.4,1.6,2,0,3,0.4,2.6,0,1,4,0,0,0,0.0,0.0
2022-10-07 20:00:00,Osasuna,Valencia,1,2,A,2.42,3.25,3.11,2.2,1.69,1509.71,1513.46,-3.75,0.8,1.0,2,1,2,2.2,1.2,2,1,2,0,0,0,0.0,0.0
2022-10-08 13:00:00,Almeria,Vallecano,3,1,H,3.01,3.24,2.5,2.21,1.68,1462.21,1481.54,-19.33,0.4,1.6,1,0,4,1.4,1.8,2,0,3,0,0,0,0.0,0.0
2022-10-08 15:15:00,Ath Madrid,Girona,2,1,H,1.49,4.4,7.0,1.93,1.9,1542.46,1460.58,81.87,1.8,0.8,3,1,1,1.4,2.0,1,1,3,0,0,0,0.0,0.0
2022-10-08 17:30:00,Sevilla,Ath Bilbao,1,1,D,3.04,3.3,2.44,2.12,1.74,1466.49,1545.87,-79.38,1.0,2.0,1,1,3,3.0,0.8,4,0,1,0,0,0,0.0,0.0
2022-10-08 20:00:00,Getafe,Real Madrid,0,1,A,6.64,4.46,1.5,1.8,2.05,1466.02,1591.46,-125.44,1.4,1.8,2,1,2,2.4,1.0,4,1,0,0,0,0,0.0,0.0
2022-10-09 13:00:00,Valladolid,Betis,0,0,D,2.88,3.42,2.48,1.97,1.86,1475.28,1536.78,-61.5,1.0,1.8,2,0,3,1.0,0.8,3,0,2,0,0,0,0.0,0.0
2022-10-09 15:15:00,Cadiz,Espanol,2,2,D,2.93,3.1,2.64,2.4,1.58,1454.11,1460.4,-6.29,0.2,2.2,1,1,3,1.4,2.0,1,1,3,0,0,0,0.0,0.0
2022-10-09 17:30:00,Sociedad,Villarreal,1,0,H,2.57,3.31,2.86,2.06,1.79,1539.17,1504.54,34.63,2.0,1.4,3,1,1,1.0,0.4,1,3,1,0,0,0,0.0,0.0
2022-10-09 20:00:00,Barcelona,Celta,1,0,H,1.29,5.91,10.72,1.56,2.43,1587.5,1490.03,97.48,3.0,0.0,5,0,0,1.2,1.4,3,0,2,0,0,0,0.0,0.0
2022-10-10 20:00:00,Elche,Mallorca,1,1,D,3.08,3.04,2.56,2.54,1.52,1424.94,1487.47,-62.53,0.4,2.8,0,0,5,1.0,1.2,2,1,2,0,0,0,0.0,0.0
2022-10-14 20:00:00,Vallecano,Getafe,0,0,D,2.07,3.18,4.12,2.54,1.51,1480.87,1466.69,14.18,1.6,2.0,2,0,3,1.4,2.0,2,0,3,0,0,0,0.0,0.0
2022-10-15 13:00:00,Girona,Cadiz,1,1,D,1.91,3.32,4.58,2.46,1.56,1460.3,1454.39,5.91,1.6,2.2,1,1,3,0.6,1.8,1,2,2,0,0,0,0.0,0.0
2022-10-15 15:15:00,Valencia,Elche,2,2,D,1.41,4.85,7.89,1.76,2.09,1509.72,1428.68,81.05,2.6,1.2,3,1,1,0.6,2.8,0,1,4,0,0,0,0.0,0.0
2022-10-15 17:30:00,Mallorca,Sevilla,0,1,A,2.93,3.11,2.63,2.34,1.61,1471.56,1482.39,-10.83,0.8,1.4,1,2,2,1.0,1.8,1,2,2,0,0,0,0.0,0.0
2022-10-15 20:00:00,Ath Bilbao,Ath Madrid,0,1,A,2.47,3.28,3.02,2.14,1.73,1530.72,1557.6,-26.88,2.4,1.0,3,1,1,2.0,1.0,3,1,1,0,0,0,0.0,0.0
2022-10-16 13:00:00,Celta,Sociedad,1,2,A,2.58,3.25,2.88,2.22,1.67,1477.13,1552.06,-74.93,1.0,1.6,2,0,3,2.0,1.4,3,1,1,0,0,0,0.0,0.0
2022-10-16 15:15:00,Real Madrid,Barcelona,3,1,H,2.28,3.64,3.05,1.58,2.41,1606.28,1572.68,33.61,2.0,0.8,4,1,0,2.4,0.0,5,0,0,0,0,0,0.0,0.0
2022-10-16 17:30:00,Espanol,Valladolid,1,0,H,2.2,3.36,3.42,2.06,1.78,1476.04,1459.64,16.4,1.6,1.8,1,2,2,1.0,1.0,2,1,2,0,0,0,0.0,0.0
2022-10-16 20:00:00,Betis,Almeria,3,1,H,1.58,4.22,5.77,1.83,1.99,1548.61,1450.38,98.23,0.8,0.8,2,1,2,0.6,1.6,1,0,4,0,0,0,0.0,0.0
2022-10-17 20:00:00,Villarreal,Osasuna,2,0,H,1.58,4.16,5.92,1.85,1.97,1519.76,1494.49,25.28,1.0,0.6,1,2,2,1.0,1.2,2,1,2,0,0,0,0.0,0.0
2022-10-18 18:00:00,Sevilla,Valencia,1,1,D,2.3,3.39,3.22,2.0,1.84,1483.57,1508.54,-24.98,1.2,1.2,2,2,1,2.0,1.4,2,2,1,0,0,0,0.0,0.0
2022-10-18 19:00:00,Getafe,Ath Bilbao,2,2,D,4.52,3.38,1.91,2.34,1.61,1469.42,1527.99,-58.56,1.2,1.0,2,1,2,2.4,1.0,3,1,1,0,0,0,0.0,0.0
2022-10-18 20:00:00,Ath Madrid,Vallecano,1,1,D,1.53,4.02,7.19,2.15,1.72,1554.34,1484.13,70.21,2.0,0.8,4,0,1,1.4,1.6,2,1,2,0,0,0,0.0,0.0
2022-10-19 18:00:00,Cadiz,Betis,0,0,D,3.73,3.28,2.13,2.32,1.62,1458.36,1544.64,-86.28,0.8,1.4,1,3,1,1.2,0.6,3,1,1,0,0,0,0.0,0.0
2022-10-19 18:00:00,Valladolid,Celta,4,1,H,2.89,3.28,2.55,2.14,1.73,1475.39,1461.38,14.01,0.8,1.2,1,1,3,0.6,2.0,1,0,4,0,0,0,0.0,0.0
2022-10-19 19:00:00,Sociedad,Mallorca,1,0,H,1.55,4.08,6.49,2.07,1.77,1563.65,1459.98,103.67,2.2,1.4,4,0,1,0.6,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-19 20:00:00,Elche,Real Madrid,0,3,A,9.5,5.7,1.31,1.51,2.57,1420.74,1614.22,-193.48,1.0,2.4,0,2,3,2.2,0.8,4,1,0,0,0,0,0.0,0.0
2022-10-20 18:00:00,Almeria,Girona,3,2,H,2.61,3.29,2.81,2.15,1.71,1465.81,1444.87,20.93,0.8,2.0,1,0,4,1.6,2.2,1,1,3,0,0,0,0.0,0.0
2022-10-20 19:00:00,Osasuna,Espanol,1,0,H,2.11,3.41,3.61,2.14,1.72,1508.69,1461.84,46.85,0.6,1.4,1,1,3,1.6,1.8,1,2,2,0,0,0,0.0,0.0
2022-10-20 20:00:00,Barcelona,Villarreal,3,0,H,1.5,4.76,6.13,1.54,2.48,1585.41,1507.03,78.38,2.0,0.6,4,0,1,0.6,0.6,1,2,2,0,0,0,0.0,0.0
2022-10-22 13:00:00,Vallecano,Cadiz,5,1,H,1.75,3.58,5.17,2.24,1.67,1498.02,1444.47,53.54,1.2,1.6,1,2,2,0.8,0.6,1,4,0,0,0,0,0.0,0.0
2022-10-22 15:15:00,Valladolid,Sociedad,1,0,H,3.62,3.42,2.11,2.1,1.76,1494.12,1544.92,-50.79,1.4,1.0,2,1,2,2.2,1.0,5,0,0,0,0,0,0.0,0.0
2022-10-22 17:30:00,Valencia,Mallorca,1,2,A,1.76,3.58,5.05,2.24,1.66,1491.46,1477.06,14.4,2.0,1.2,2,3,0,0.4,0.8,1,1,3,0,0,0,0.0,0.0
2022-10-22 20:00:00,Real Madrid,Sevilla,3,1,H,1.37,5.03,8.62,1.59,2.37,1623.83,1473.96,149.87,2.0,0.6,4,1,0,0.8,1.0,1,3,1,0,0,0,0.0,0.0
