Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-08-28 19:45:00,Fiorentina,Napoli,0,0,D,3.3,3.66,2.14,1.69,2.19,1514.36,1528.06,-13.71,1.5,1.0,1,1,0,4.5,1.0,2,0,0,0,0,0,0.0,0.0
2022-08-28 19:45:00,Lecce,Empoli,1,1,D,2.39,3.45,2.97,1.79,2.05,1470.7,1485.59,-14.89,0.5,1.5,0,0,2,0.0,0.5,0,1,1,0,0,0,0.0,0.0
2022-08-30 17:30:00,Sassuolo,Milan,0,0,D,5.45,4.29,1.6,1.53,2.5,1501.24,1527.47,-26.23,1.0,1.67,1,1,1,2.33,1.0,2,1,0,0,0,0,0.0,0.0
2022-08-30 19:45:00,Inter,Cremonese,3,1,H,1.14,9.13,18.79,1.29,3.56,1526.95,1445.57,81.37,2.0,1.33,2,0,1,1.0,2.0,0,0,3,0,0,0,0.0,0.0
2022-08-30 19:45:00,Roma,Monza,3,0,H,1.3,5.89,10.0,1.52,2.54,1540.03,1444.91,95.12,1.0,0.33,2,1,0,0.67,2.67,0,0,3,0,0,0,0.0,0.0
2022-08-31 17:30:00,Udinese,Fiorentina,1,0,H,2.71,3.47,2.58,1.79,2.04,1515.05,1498.71,16.34,1.33,1.67,1,1,1,1.0,0.67,1,2,0,0,0,0,0.0,0.0
2022-08-31 17:30:00,Sampdoria,Lazio,1,1,D,4.11,3.67,1.89,1.87,1.95,1473.78,1528.11,-54.33,0.0,2.0,0,1,2,1.67,0.67,2,1,0,0,0,0,0.0,0.0
2022-08-31 17:30:00,Empoli,Verona,1,1,D,2.69,3.36,2.66,1.83,2.01,1484.97,1471.91,13.06,0.33,0.67,0,2,1,1.0,2.33,0,1,2,0,0,0,0.0,0.0
2022-08-31 19:45:00,Napoli,Lecce,1,1,D,1.26,6.24,10.99,1.45,2.74,1525.61,1473.16,52.45,3.0,0.67,2,1,0,0.67,1.33,0,1,2,0,0,0,0.0,0.0
2022-08-31 19:45:00,Juventus,Spezia,2,0,H,1.27,5.79,11.84,1.66,2.23,1528.74,1485.62,43.12,1.33,0.33,1,2,0,1.0,1.67,1,1,1,0,0,0,0.0,0.0
2022-09-01 19:45:00,Bologna,Salernitana,1,1,D,1.88,3.57,4.26,1.79,2.04,1472.53,1498.82,-26.29,0.67,1.67,0,1,2,1.33,0.33,1,1,1,0,0,0,0.0,0.0
2022-09-01 19:45:00,Atalanta,Torino,3,1,H,1.71,3.94,4.95,1.7,2.17,1543.68,1513.15,30.53,1.33,0.33,2,1,0,1.33,0.67,2,1,0,0,0,0,0.0,0.0
2022-09-03 14:00:00,Fiorentina,Juventus,1,1,D,3.06,3.22,2.46,2.11,1.74,1500.0,1527.44,-27.44,0.75,0.75,1,2,1,1.5,0.25,2,2,0,0,0,0,0.0,0.0
2022-09-03 17:00:00,Milan,Inter,3,2,H,2.79,3.3,2.63,1.84,1.99,1542.45,1511.97,30.48,1.75,0.75,2,2,0,2.25,1.25,3,0,1,0,0,0,0.0,0.0
2022-09-03 19:45:00,Lazio,Napoli,1,2,A,2.93,3.56,2.38,1.72,2.14,1513.0,1540.71,-27.72,1.5,0.75,2,2,0,2.5,0.75,2,2,0,0,0,0,0.0,0.0
2022-09-04 11:30:00,Cremonese,Sassuolo,0,0,D,3.05,3.53,2.31,1.68,2.19,1447.96,1498.85,-50.9,1.0,2.25,0,0,4,0.75,1.25,1,2,1,0,0,0,0.0,0.0
2022-09-04 14:00:00,Spezia,Bologna,2,2,D,3.04,3.27,2.45,1.86,1.96,1485.05,1473.1,11.96,0.75,1.75,1,1,2,0.75,1.5,0,2,2,0,0,0,0.0,0.0
2022-09-04 17:00:00,Verona,Sampdoria,2,1,H,2.06,3.53,3.64,1.89,1.93,1486.99,1458.7,28.29,1.0,2.0,0,2,2,0.25,1.75,0,2,2,0,0,0,0.0,0.0
2022-09-04 19:45:00,Udinese,Roma,4,0,H,4.01,3.68,1.92,1.82,2.01,1531.13,1523.95,7.18,1.25,1.25,2,1,1,1.5,0.25,3,1,0,0,0,0,0.0,0.0
2022-09-05 17:30:00,Salernitana,Empoli,2,2,D,2.27,3.43,3.21,1.9,1.92,1498.22,1485.57,12.65,1.25,0.5,1,2,1,0.5,0.75,0,3,1,0,0,0,0.0,0.0
2022-09-05 17:30:00,Monza,Atalanta,0,2,A,5.64,4.3,1.58,1.65,2.26,1434.07,1554.53,-120.46,0.5,2.75,0,0,4,1.75,0.5,3,1,0,0,0,0,0.0,0.0
2022-09-05 19:45:00,Torino,Lecce,1,0,H,1.73,3.7,5.11,1.83,1.99,1526.43,1459.88,66.55,1.25,1.25,2,1,1,0.75,1.25,0,2,2,0,0,0,0.0,0.0
2022-09-10 14:00:00,Napoli,Spezia,1,0,H,1.26,6.27,11.33,1.48,2.65,1553.33,1472.44,80.89,2.4,0.8,3,2,0,1.0,1.8,1,2,2,0,0,0,0.0,0.0
2022-09-10 17:00:00,Inter,Torino,1,0,H,1.45,4.77,7.01,1.67,2.23,1527.59,1510.81,16.79,2.2,1.6,3,0,2,1.2,1.0,3,1,1,0,0,0,0.0,0.0
