Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-08-28 19:45:00,Paris SG,Monaco,1,1,D,1.19,7.98,13.1,1.24,4.0,1542.37,1500.67,41.7,5.67,1.0,3,0,0,1.33,2.0,1,1,1,0,0,0,0.0,0.0
2022-08-31 18:00:00,Lyon,Auxerre,2,1,H,1.28,6.26,9.42,1.37,3.09,1540.2,1501.0,39.21,2.33,1.0,2,1,0,1.5,1.75,2,1,1,0,0,0,0.0,0.0
2022-08-31 18:00:00,Monaco,Troyes,2,4,A,1.35,5.36,8.16,1.54,2.49,1484.5,1489.84,-5.34,1.25,1.75,1,2,1,1.5,2.75,1,0,3,0,0,0,0.0,0.0
2022-08-31 18:00:00,Montpellier,Ajaccio,2,0,H,2.11,3.38,3.63,2.11,1.74,1513.3,1444.36,68.94,3.25,2.25,2,0,2,0.75,1.75,0,1,3,0,0,0,0.0,0.0
2022-08-31 18:00:00,Strasbourg,Nantes,1,1,D,1.91,3.63,4.03,1.91,1.9,1472.04,1501.06,-29.02,0.75,1.25,0,2,2,1.25,1.0,1,2,1,0,0,0,0.0,0.0
2022-08-31 18:00:00,Angers,Reims,2,4,A,2.54,3.27,2.88,2.09,1.75,1452.89,1487.9,-35.0,1.0,2.0,0,2,2,1.25,2.5,0,2,2,0,0,0,0.0,0.0
2022-08-31 20:00:00,Marseille,Clermont,1,0,H,1.38,5.05,8.08,1.64,2.28,1554.49,1486.75,67.74,2.5,0.75,3,1,0,1.5,2.25,2,0,2,0,0,0,0.0,0.0
2022-08-31 20:00:00,Toulouse,Paris SG,0,3,A,11.78,7.2,1.22,1.33,3.31,1485.07,1555.47,-70.4,1.75,1.5,1,2,1,4.5,1.0,3,1,0,0,0,0,0.0,0.0
2022-08-31 20:00:00,Lens,Lorient,5,2,H,1.54,4.28,6.08,1.75,2.09,1556.99,1515.51,41.47,2.25,1.0,3,1,0,1.67,1.0,2,1,0,0,0,0,0.0,0.0
2022-08-31 20:00:00,Lille,Nice,1,2,A,2.04,3.54,3.66,1.98,1.85,1496.96,1488.09,8.88,2.25,2.5,2,1,1,0.5,1.5,0,2,2,0,0,0,0.0,0.0
2022-08-31 20:00:00,Rennes,Brest,3,1,H,1.48,4.71,6.33,1.62,2.3,1502.41,1471.16,31.25,1.0,1.25,1,1,2,1.5,3.0,1,1,2,0,0,0,0.0,0.0
2022-09-03 16:00:00,Auxerre,Marseille,0,2,A,4.7,4.04,1.71,1.71,2.14,1488.29,1567.2,-78.91,1.4,1.8,2,1,2,2.2,0.6,4,1,0,0,0,0,0.0,0.0
2022-09-03 18:00:00,Lyon,Angers,5,0,H,1.3,5.93,9.35,1.44,2.78,1551.51,1441.59,109.92,2.25,1.0,3,1,0,1.2,2.4,0,2,3,0,0,0,0.0,0.0
2022-09-03 20:00:00,Nantes,Paris SG,0,3,A,9.6,6.27,1.28,1.38,3.05,1488.39,1568.14,-79.75,1.2,1.0,1,3,1,4.2,0.8,4,1,0,0,0,0,0.0,0.0
2022-09-04 12:00:00,Montpellier,Lille,1,3,A,3.29,3.68,2.13,1.74,2.11,1497.6,1512.67,-15.07,3.0,1.8,3,0,2,2.0,2.4,2,1,2,0,0,0,0.0,0.0
2022-09-04 14:00:00,Reims,Lens,1,1,D,3.13,3.51,2.26,1.85,1.97,1490.84,1554.04,-63.2,1.8,2.4,1,2,2,2.8,1.2,4,1,0,0,0,0,0.0,0.0
2022-09-04 14:00:00,Clermont,Toulouse,2,0,H,2.94,3.33,2.45,1.92,1.89,1501.67,1470.14,31.54,1.2,2.0,2,0,3,1.4,1.8,1,2,2,0,0,0,0.0,0.0
2022-09-04 14:00:00,Ajaccio,Lorient,0,1,A,2.46,3.22,3.02,2.22,1.67,1432.39,1527.48,-95.09,0.6,1.8,0,1,4,1.75,2.0,2,1,1,0,0,0,0.0,0.0
2022-09-04 14:00:00,Brest,Strasbourg,1,1,D,2.83,3.4,2.5,1.89,1.92,1471.2,1472.0,-0.8,1.4,3.0,1,1,3,0.8,1.2,0,3,2,0,0,0,0.0,0.0
2022-09-04 16:05:00,Troyes,Rennes,1,1,D,4.21,3.79,1.83,1.81,2.02,1490.39,1501.87,-11.48,2.0,2.6,2,0,3,1.4,1.2,2,1,2,0,0,0,0.0,0.0
2022-09-04 19:45:00,Nice,Monaco,0,1,A,2.78,3.58,2.46,1.8,2.03,1472.93,1499.66,-26.73,0.8,1.4,1,2,2,1.4,2.2,1,2,2,0,0,0,0.0,0.0
2022-09-07 18:00:00,Lorient,Lyon,3,1,H,4.62,4.25,1.68,1.58,2.4,1543.52,1535.48,8.04,1.6,1.6,3,1,1,2.8,0.8,4,1,0,0,0,0,0.0,0.0
2022-09-09 20:00:00,Lens,Troyes,1,0,H,1.5,4.6,6.21,1.6,2.35,1566.32,1478.11,88.22,2.4,1.0,3,2,0,1.8,2.2,2,1,2,0,0,0,0.0,0.0
2022-09-10 16:00:00,Paris SG,Brest,1,0,H,1.08,12.74,27.4,1.19,4.56,1579.06,1460.28,118.78,3.8,0.8,4,1,0,1.2,2.6,1,2,2,0,0,0,0.0,0.0
2022-09-10 20:00:00,Marseille,Lille,2,1,H,1.98,3.64,3.77,1.78,2.06,1579.86,1500.0,79.86,1.8,0.4,4,1,0,1.8,2.4,2,1,2,0,0,0,0.0,0.0
2022-09-11 12:00:00,Strasbourg,Clermont,0,0,D,1.67,3.81,5.38,1.92,1.89,1473.28,1500.4,-27.11,0.8,1.0,0,4,1,1.6,1.0,3,0,2,0,0,0,0.0,0.0
2022-09-11 14:00:00,Toulouse,Reims,1,0,H,2.26,3.48,3.16,1.85,1.96,1486.03,1474.95,11.08,1.2,2.0,1,1,3,1.8,1.8,1,3,1,0,0,0,0.0,0.0
2022-09-11 14:00:00,Ajaccio,Nice,0,1,A,3.24,3.07,2.43,2.48,1.55,1419.13,1486.19,-67.06,0.4,1.6,0,1,4,0.6,1.4,1,1,3,0,0,0,0.0,0.0
