Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-08-12 19:45:00,Oostende,Gent,1,3,A,4.74,4.0,1.66,1.72,2.1,1499.97,1530.0,-30.03,1.67,1.33,2,0,1,1.67,1.33,1,2,0,0,0,0,0.0,0.0
2022-08-13 15:00:00,Westerlo,Standard,4,2,H,2.07,3.37,3.53,1.94,1.85,1500.65,1484.43,16.22,1.0,1.33,1,0,2,1.67,1.67,1,1,1,0,0,0,0.0,0.0
2022-08-13 17:15:00,Cercle Brugge,Mechelen,0,0,D,2.1,3.55,3.29,1.76,2.05,1485.62,1486.9,-1.28,0.33,1.33,1,0,2,1.33,1.33,1,0,2,0,0,0,0.0,0.0
2022-08-13 17:15:00,Seraing,Charleroi,0,1,A,4.07,3.72,1.83,1.81,1.99,1442.45,1498.17,-55.72,0.33,2.0,0,0,3,1.33,1.67,1,0,2,0,0,0,0.0,0.0
2022-08-13 19:45:00,St. Gilloise,Kortrijk,2,1,H,1.44,4.53,6.84,1.72,2.1,1513.74,1484.94,28.8,0.67,1.33,1,1,1,0.33,0.67,1,1,1,0,0,0,0.0,0.0
2022-08-14 12:30:00,St Truiden,Anderlecht,0,3,A,3.53,3.46,2.04,1.92,1.86,1485.54,1526.93,-41.39,0.67,0.67,0,3,0,1.67,0.67,2,0,1,0,0,0,0.0,0.0
2022-08-14 15:00:00,Eupen,Antwerp,0,1,A,3.65,3.75,1.91,1.65,2.2,1473.78,1557.49,-83.71,1.67,2.67,1,0,2,2.33,0.67,3,0,0,0,0,0,0.0,0.0
2022-08-14 17:30:00,Oud-Heverlee Leuven,Club Brugge,0,3,A,4.55,4.12,1.67,1.54,2.41,1499.3,1514.46,-15.16,2.0,1.33,2,0,1,1.67,1.67,1,1,1,0,0,0,0.0,0.0
2022-08-14 20:00:00,Waregem,Genk,1,4,A,4.11,4.09,1.74,1.53,2.46,1485.62,1530.0,-44.37,1.0,0.67,1,1,1,3.0,2.0,2,0,1,0,0,0,0.0,0.0
2022-08-19 19:45:00,Eupen,Seraing,1,3,A,1.71,3.84,4.58,1.76,2.04,1457.43,1458.8,-1.37,1.25,2.25,1,0,3,0.25,1.75,0,0,4,0,0,0,0.0,0.0
2022-08-20 15:00:00,Oostende,St Truiden,0,1,A,3.12,3.33,2.27,2.07,1.74,1484.35,1501.16,-16.81,1.5,1.75,2,0,2,0.5,1.25,0,3,1,0,0,0,0.0,0.0
2022-08-20 17:15:00,Genk,Cercle Brugge,2,1,H,1.59,4.17,5.14,1.6,2.3,1543.09,1472.53,70.56,3.25,1.75,3,0,1,0.25,1.0,1,1,2,0,0,0,0.0,0.0
2022-08-21 12:30:00,Club Brugge,Kortrijk,2,1,H,1.31,5.5,9.0,1.51,2.5,1528.19,1471.21,56.98,2.0,1.25,2,1,1,0.5,1.0,1,1,2,0,0,0,0.0,0.0
2022-08-21 15:00:00,Waregem,Charleroi,1,3,A,3.12,3.7,2.13,1.62,2.27,1471.16,1512.63,-41.46,1.0,1.5,1,1,2,1.25,1.25,2,0,2,0,0,0,0.0,0.0
2022-08-21 17:30:00,Standard,Oud-Heverlee Leuven,1,3,A,2.02,3.68,3.39,1.65,2.22,1470.07,1513.66,-43.58,1.75,2.25,1,1,2,1.5,1.75,2,0,2,0,0,0,0.0,0.0
2022-08-21 20:00:00,Mechelen,Westerlo,5,4,H,2.51,3.46,2.66,1.81,1.99,1502.49,1485.06,17.44,1.0,1.0,1,1,2,1.75,1.5,2,0,2,0,0,0,0.0,0.0
2022-08-26 19:45:00,Charleroi,Club Brugge,1,3,A,3.59,3.74,1.95,1.64,2.24,1498.3,1542.52,-44.22,1.6,1.2,3,0,2,2.0,1.2,3,1,1,0,0,0,0.0,0.0
2022-08-27 15:00:00,Seraing,Genk,0,4,A,5.73,4.5,1.5,1.54,2.42,1447.37,1554.52,-107.15,0.8,1.6,1,0,4,3.0,1.6,4,0,1,0,0,0,0.0,0.0
