Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-08-27 15:00:00,St Mirren,Hibernian,1,0,H,3.3,3.12,2.29,2.31,1.59,1514.51,1486.18,28.33,1.25,1.25,2,0,2,1.25,1.25,1,2,1,0,0,0,0.0,0.0
2022-08-28 12:00:00,Dundee United,Celtic,0,9,A,16.57,7.62,1.15,1.42,2.76,1445.49,1567.09,-121.59,0.5,2.25,0,1,3,3.0,0.25,4,0,0,0,0,0,0.0,0.0
2022-08-28 15:00:00,Hearts,St Johnstone,3,2,H,1.62,3.72,5.73,2.09,1.72,1527.45,1459.19,68.26,1.75,1.25,2,1,1,0.5,1.75,1,0,3,0,0,0,0.0,0.0
2022-09-03 12:30:00,Celtic,Rangers,4,0,H,1.86,3.69,4.01,1.74,2.08,1581.49,1538.9,42.59,4.2,0.2,5,0,0,2.8,0.6,4,1,0,0,0,0,0.0,0.0
2022-09-03 15:00:00,Motherwell,Dundee United,0,0,D,1.98,3.35,3.89,2.14,1.69,1508.02,1448.28,59.74,1.4,1.2,3,0,2,0.4,3.6,0,1,4,0,0,0,0.0,0.0
2022-09-03 15:00:00,Hibernian,Kilmarnock,1,0,H,1.68,3.69,5.11,2.04,1.76,1500.69,1460.35,40.34,1.0,1.2,1,2,2,0.6,2.0,1,1,3,0,0,0,0.0,0.0
2022-09-03 15:00:00,St Johnstone,St Mirren,3,0,H,2.48,3.05,3.03,2.48,1.52,1476.56,1497.15,-20.59,0.8,2.0,1,0,4,1.2,1.0,3,0,2,0,0,0,0.0,0.0
2022-09-03 15:00:00,Ross County,Aberdeen,1,1,D,3.74,3.34,2.03,2.09,1.72,1462.26,1512.74,-50.48,0.6,2.0,1,0,4,2.4,1.2,3,0,2,0,0,0,0.0,0.0
2022-09-03 15:00:00,Livingston,Hearts,1,0,H,3.28,3.32,2.2,2.04,1.76,1502.89,1510.67,-7.79,0.8,1.8,2,0,3,2.0,1.4,3,1,1,0,0,0,0.0,0.0
2022-09-17 15:00:00,St Johnstone,Ross County,0,0,D,2.32,3.18,3.15,2.35,1.57,1475.94,1462.87,13.07,1.4,1.8,2,0,3,0.6,1.8,1,1,3,0,0,0,0.0,0.0
2022-09-17 15:00:00,Hibernian,Aberdeen,3,1,H,2.31,3.18,3.18,2.2,1.65,1516.21,1497.22,18.99,1.0,1.2,1,2,2,2.6,1.0,3,1,1,0,0,0,0.0,0.0
2022-09-17 15:00:00,Livingston,Kilmarnock,1,0,H,2.0,3.31,3.85,2.18,1.66,1516.06,1447.18,68.88,0.8,1.4,3,0,2,0.4,2.0,1,0,4,0,0,0,0.0,0.0
2022-09-17 15:00:00,Rangers,Dundee United,2,1,H,1.12,8.55,20.86,1.42,2.76,1550.08,1437.11,112.97,2.4,1.2,3,1,1,0.2,3.4,0,1,4,0,0,0,0.0,0.0
2022-09-18 12:00:00,St Mirren,Celtic,2,0,H,15.12,6.95,1.18,1.47,2.62,1515.72,1562.92,-47.2,1.2,1.4,3,0,2,4.6,0.2,5,0,0,0,0,0,0.0,0.0
2022-09-18 15:00:00,Motherwell,Hearts,0,3,A,2.75,3.34,2.5,1.96,1.82,1493.13,1525.56,-32.43,1.2,1.2,2,1,2,1.6,1.4,2,1,2,0,0,0,0.0,0.0
2022-10-01 12:30:00,Hearts,Rangers,0,4,A,4.68,4.02,1.67,1.63,2.24,1511.62,1564.02,-52.41,2.0,1.2,3,0,2,2.4,1.4,3,1,1,0,0,0,0.0,0.0
2022-10-01 15:00:00,St Mirren,Livingston,2,1,H,2.3,3.17,3.23,2.28,1.61,1530.73,1501.05,29.69,1.4,0.6,4,0,1,0.8,1.4,3,0,2,0,0,0,0.0,0.0
2022-10-01 15:00:00,Ross County,Hibernian,0,2,A,3.52,3.35,2.09,2.14,1.69,1450.16,1528.93,-78.77,0.4,1.2,1,2,2,1.4,1.2,2,1,2,0,0,0,0.0,0.0
2022-10-01 15:00:00,Celtic,Motherwell,2,1,H,1.11,9.08,19.06,1.31,3.34,1574.95,1481.1,93.84,4.0,0.4,4,0,1,1.0,1.4,2,1,2,0,0,0,0.0,0.0
2022-10-01 15:00:00,Aberdeen,Kilmarnock,4,1,H,1.69,3.67,5.11,2.04,1.76,1510.07,1434.32,75.75,2.0,1.4,2,1,2,0.4,1.8,1,0,4,0,0,0,0.0,0.0
2022-10-01 15:00:00,Dundee United,St Johnstone,1,2,A,2.48,3.05,3.03,2.41,1.55,1423.78,1489.27,-65.49,0.4,3.6,0,1,4,1.0,1.6,1,1,3,0,0,0,0.0,0.0
2022-10-04 19:45:00,Ross County,Motherwell,0,5,A,2.95,3.21,2.43,2.12,1.7,1436.49,1494.77,-58.28,0.4,1.4,1,2,2,0.6,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-05 19:45:00,Kilmarnock,St Johnstone,2,1,H,2.25,3.14,3.38,2.34,1.58,1451.68,1471.92,-20.24,0.6,1.6,1,0,4,1.4,1.0,2,1,2,0,0,0,0.0,0.0
2022-10-08 12:30:00,St Johnstone,Celtic,1,2,A,12.98,6.74,1.2,1.48,2.59,1461.24,1585.63,-124.39,1.6,1.2,2,1,2,3.4,0.6,4,0,1,0,0,0,0.0,0.0
